Designator,Mid X,Mid Y,Rotation,Layer
BZ1,137.0,-73.25,270.0,bottom
C1,115.25,-74.75,270.0,bottom
C2,119.25,-74.75,270.0,bottom
C3,115.25,-71.75,270.0,bottom
D1,117.25,-73.25,90.0,bottom
D2,142.75,-73.25,270.0,top
J2,107.95,-73.25,90.0,top
J3,109.75,-73.25,270.0,bottom
R1,119.25,-71.75,270.0,bottom
R2,131.25,-73.25,90.0,bottom
U1,125.25,-73.25,0.0,bottom
U2,126.75,-73.25,0.0,top
